"CustomerID","loan_amnt","funded_amnt","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","purpose","zip_code","addr_state"
"C900001287","24800","24800","60 months","14.27%","580.53","C","C2","Complete HealthCare Resources, Inc.","7 years","RENT","95000","VERIFIED - income","small_business","190xx","PA"
"C900005864","4725","4725","36 months","6.54%","144.91","A","A4","Ralphs Market","< 1 year","RENT","27600","not verified","debt_consolidation","926xx","CA"
"C900001102","5000","5000","36 months","16.29%","176.51","D","D1","wellsfargo","< 1 year","OWN","20800","not verified","credit_card","327xx","FL"
"C900002491","15000","15000","60 months","10.65%","323.53","B","B2","US ARMY","10+ years","MORTGAGE","190000","VERIFIED - income","home_improvement","765xx","TX"
"C900004026","10000","10000","36 months","13.11%","337.47","C","C2","GSR Holdings Inc","10+ years","RENT","32000","VERIFIED - income source","small_business","900xx","CA"
"C900002982","20000","20000","36 months","15.28%","696.06","D","D3","Waterfall Mobile","4 years","MORTGAGE","120000","VERIFIED - income","debt_consolidation","941xx","CA"
"C900006398","15000","15000","60 months","17.56%","377.33","E","E4","US Army","10+ years","OWN","60000","VERIFIED - income source","debt_consolidation","481xx","MI"
"C900001101","3250","3250","36 months","17.66%","116.95","G","G2","grand ledge public schools","10+ years","MORTGAGE","44000","not verified","medical","488xx","MI"
"C900003252","7000","7000","36 months","11.34%","230.3","C","C2","Self Employed","2 years","OWN","45000","not verified","medical","527xx","IA"
"C900005748","5100","5100","36 months","14.50%","175.55","E","E2","EPIC Divers  and  Marine","2 years","RENT","45000","VERIFIED - income","debt_consolidation","770xx","TX"
"C900003973","18500","18500","36 months","12.87%","622.22","C","C1","Henzel & Associates Inc","10+ years","MORTGAGE","77700","not verified","other","605xx","IL"
"C900001524","20000","20000","60 months","8.88%","414.01","B","B1","Summit Industrial Products","10+ years","RENT","1e+05","VERIFIED - income","debt_consolidation","757xx","TX"
"C900004444","18000","18000","60 months","16.89%","446.29","D","D4","Multicard","4 years","MORTGAGE","96000","VERIFIED - income source","debt_consolidation","800xx","CO"
"C900007307","10000","10000","36 months","12.69%","335.45","B","B5","US Postal Service","9 years","RENT","90000","VERIFIED - income source","debt_consolidation","756xx","TX"
"C900007035","24000","24000","60 months","12.69%","542.28","B","B5","Spiro Moss LLP","2 years","MORTGAGE","180000","VERIFIED - income","debt_consolidation","913xx","CA"
"C900006879","10000","10000","36 months","10.99%","327.36","B","B4","Newtown Savings Bank","2 years","RENT","70000","not verified","debt_consolidation","064xx","CT"
"C900003499","22000","14300","60 months","20.25%","380.86","F","F1","CHENEY BROTHER","10+ years","MORTGAGE","60000","VERIFIED - income","debt_consolidation","334xx","FL"
"C900004000","2500","2500","36 months","11.48%","82.43","B","B2","Butler Hospital","9 years","OWN","35000","VERIFIED - income source","educational","029xx","RI"
"C900003284","2300","2300","36 months","17.58%","82.67","D","D4","ARM INC","5 years","RENT","78000","not verified","credit_card","787xx","TX"
"C900007572","3500","3500","60 months","9.62%","73.72","B","B3","Sykes Enterprises","< 1 year","OWN","20000","VERIFIED - income source","major_purchase","409xx","KY"
"C900006198","25000","25000","60 months","20.77%","673.11","G","G4","CompuCom Systems","10+ years","MORTGAGE","72000","VERIFIED - income","home_improvement","761xx","TX"
"C900005253","13000","7925","36 months","6.17%","241.71","A","A3","Us Army","< 1 year","RENT","49000","VERIFIED - income","debt_consolidation","655xx","MO"
"C900001117","6000","6000","36 months","13.92%","204.83","C","C4","Baylor University","3 years","RENT","28000","not verified","debt_consolidation","767xx","TX"
"C900002601","7800","7800","36 months","9.99%","251.65","B","B4","lockheed martin aeronautics corp.","10+ years","MORTGAGE","60000","VERIFIED - income","debt_consolidation","925xx","CA"
"C900000004","12000","12000","36 months","11.14%","393.65","B","B1","O'Lee Consulting","7 years","MORTGAGE","120000","not verified","debt_consolidation","985xx","WA"
"C900007760","25000","25000","36 months","13.85%","852.6","C","C4","Jones Day","9 years","MORTGAGE","275000","not verified","credit_card","750xx","TX"
"C900007954","5600","5600","36 months","9.25%","178.74","B","B2","Legend Aerospace","6 years","RENT","33600","not verified","debt_consolidation","330xx","FL"
"C900005385","30000","30000","60 months","17.88%","759.85","E","E5","Prince Georges County PD","7 years","MORTGAGE","117000","VERIFIED - income","debt_consolidation","208xx","MD"
"C900009738","4000","4000","36 months","6.39%","122.4","A","A1","Afton Pumps INC.","10+ years","OWN","60000","not verified","major_purchase","770xx","TX"
"C900007017","8000","8000","36 months","14.65%","275.96","C","C3","Studio 94 Corp","3 years","RENT","28000","not verified","car","925xx","CA"
"C900009731","16000","16000","36 months","11.12%","524.73","B","B3","PureScience Applications, LLC","< 1 year","RENT","55000","not verified","credit_card","100xx","NY"
"C900003754","6400","6400","36 months","18.53%","233.08","F","F5","Phoenix Airport Transportation","1 year","RENT","18200","VERIFIED - income","debt_consolidation","863xx","AZ"
"C900009614","9000","9000","36 months","8.94%","285.95","A","A5","Pyramid Services Inc","9 years","RENT","42140","not verified","debt_consolidation","935xx","CA"
"C900009678","5200","5200","36 months","8.90%","165.12","A","A5","","10+ years","MORTGAGE","55000","VERIFIED - income source","credit_card","704xx","LA"
"C900003860","5500","5500","60 months","10.37%","117.87","B","B3","US Army","8 years","MORTGAGE","52368","VERIFIED - income source","home_improvement","765xx","TX"
"C900005233","4800","4800","36 months","7.14%","148.51","A","A3","Cerner Corporation","9 years","MORTGAGE","78500","not verified","major_purchase","640xx","MO"
"C900001131","20000","20000","36 months","14.91%","692.43","D","D2","","5 years","MORTGAGE","75000","VERIFIED - income source","debt_consolidation","221xx","VA"
"C900009751","8400","8400","36 months","10.99%","274.97","B","B3","University of Oklahoma","7 years","MORTGAGE","37000","VERIFIED - income","debt_consolidation","741xx","OK"
"C900001711","10000","10000","60 months","17.88%","253.29","E","E5","Southeastern Auto Auction","6 years","MORTGAGE","60000","not verified","credit_card","304xx","GA"
"C900001284","25000","25000","36 months","13.36%","846.7","D","D1","Texas Business Source, Inc","4 years","MORTGAGE","128000","VERIFIED - income source","small_business","773xx","TX"
"C900002455","15000","15000","36 months","10.28%","485.99","C","C1","Pioneer Property Group","< 1 year","RENT","88000","not verified","credit_card","981xx","WA"
"C900007824","35000","35000","36 months","7.90%","1095.16","A","A4","Mother Industries","2 years","RENT","115000","VERIFIED - income","credit_card","068xx","CT"
"C900001169","6250","6250","36 months","10.25%","202.41","B","B2","Bobs Window Cleaning","10+ years","MORTGAGE","28800","not verified","debt_consolidation","342xx","FL"
"C900005968","25000","25000","60 months","13.49%","575.12","C","C2","Cobb EMC","5 years","MORTGAGE","145000","VERIFIED - income","debt_consolidation","301xx","GA"
"C900002692","10000","10000","36 months","10.00%","322.68","B","B2","New York Presbyterian Hospital","1 year","RENT","89904","VERIFIED - income source","debt_consolidation","112xx","NY"
"C900003032","5200","5200","36 months","9.63%","166.89","B","B1","antelope valley hospital","4 years","MORTGAGE","98000","not verified","debt_consolidation","935xx","CA"
"C900005876","6500","6500","36 months","11.34%","213.85","C","C2","Wise County Public Schools","10+ years","RENT","38000","not verified","credit_card","242xx","VA"
"C900008766","1675","1675","36 months","11.41%","55.17","C","C3","ohio department of job and family services","< 1 year","MORTGAGE","17048","not verified","other","434xx","OH"
"C900006151","15000","15000","60 months","11.71%","331.48","B","B3","Southern Counties Oil Co.","< 1 year","RENT","80000","VERIFIED - income source","major_purchase","926xx","CA"
"C900005884","5000","5000","60 months","21.28%","136.06","F","F2","Motion Point","3 years","RENT","46000","VERIFIED - income","debt_consolidation","330xx","FL"
"C900000165","3500","3500","36 months","11.83%","115.97","B","B3","Diopsys, Inc.","4 years","RENT","43000","not verified","debt_consolidation","078xx","NJ"
"C900001821","12500","12500","36 months","9.32%","399.34","A","A4","City of Hutto","2 years","MORTGAGE","50000","not verified","home_improvement","786xx","TX"
"C900004502","20000","20000","36 months","13.79%","681.51","C","C5","Symantec Corp.","2 years","RENT","82654.6","VERIFIED - income","debt_consolidation","232xx","VA"
"C900002198","10000","10000","36 months","17.27%","357.88","D","D3","Weiss Special Operations","< 1 year","MORTGAGE","3e+05","not verified","other","061xx","CT"
"C900003148","14000","14000","36 months","9.99%","451.68","B","B1","Sparkart Group Inc","3 years","RENT","120000","not verified","debt_consolidation","946xx","CA"
"C900004347","3000","3000","36 months","14.65%","103.49","C","C3","i.l.a","3 years","RENT","36000","VERIFIED - income source","other","775xx","TX"
"C900003489","12000","12000","36 months","7.88%","375.37","A","A5","SolutionsWest Consulting","10+ years","MORTGAGE","215000","not verified","debt_consolidation","956xx","CA"
"C900008893","15600","15600","60 months","16.69%","385.11","E","E3","OptionEase, Inc","< 1 year","RENT","45000","not verified","debt_consolidation","926xx","CA"
"C900007907","4000","4000","36 months","13.98%","136.68","C","C3","Home Depot","10+ years","RENT","51996","VERIFIED - income","debt_consolidation","322xx","FL"
"C900001938","12000","12000","36 months","7.88%","375.37","A","A5","ibm","10+ years","MORTGAGE","1e+05","not verified","debt_consolidation","105xx","NY"
"C900002703","15975","15975","36 months","12.72%","536.11","C","C4","State of Connecticut","10+ years","MORTGAGE","125000","not verified","other","065xx","CT"
"C900002196","4000","4000","60 months","11.12%","87.21","B","B3","Costco","1 year","MORTGAGE","24000","VERIFIED - income source","debt_consolidation","871xx","NM"
"C900009179","20000","12875","60 months","15.58%","310.23","D","D3","Blair Park Services, LLC","2 years","RENT","90064","VERIFIED - income source","debt_consolidation","191xx","PA"
"C900003977","10000","10000","36 months","15.31%","348.16","D","D3","St. Rita's medical Center","10+ years","RENT","86000","not verified","debt_consolidation","458xx","OH"
"C900007142","12000","12000","60 months","10.74%","259.36","B","B4","Inner Circle Search","3 years","RENT","52000","VERIFIED - income source","debt_consolidation","900xx","CA"
"C900002346","28000","17975","60 months","10.99%","390.74","B","B3","Wellogic Inc","< 1 year","MORTGAGE","145000","VERIFIED - income source","debt_consolidation","013xx","MA"
"C900006809","2000","2000","36 months","16.29%","70.61","D","D1","pacific coast breaker","10+ years","OWN","24000","VERIFIED - income source","vacation","958xx","CA"
"C900002358","14400","14400","36 months","12.23%","479.87","C","C1","Citi","4 years","MORTGAGE","99996","VERIFIED - income source","major_purchase","104xx","NY"
"C900003447","17600","11175","60 months","10.59%","240.7","B","B2","Birthright Israel Foundation","< 1 year","RENT","43200","VERIFIED - income source","debt_consolidation","941xx","CA"
"C900007925","4000","4000","60 months","17.14%","99.72","E","E3","Gn Resound","5 years","MORTGAGE","60000","not verified","medical","551xx","MN"
"C900008958","10500","10500","60 months","14.91%","249.3","D","D2","blue haven pools","10+ years","MORTGAGE","104000","VERIFIED - income source","home_improvement","193xx","PA"
"C900003742","4000","4000","36 months","11.49%","131.89","B","B4","Town of Massena","10+ years","MORTGAGE","49349","not verified","debt_consolidation","136xx","NY"
"C900003501","14000","14000","36 months","7.49%","435.43","A","A4","Siemens","5 years","MORTGAGE","70000","VERIFIED - income","credit_card","180xx","PA"
"C900005244","14500","14500","60 months","15.65%","349.93","D","D4","Sarasota County Sheriff's Office","8 years","RENT","56496","VERIFIED - income","major_purchase","342xx","FL"
"C900006688","7000","7000","36 months","6.54%","214.68","A","A4","Golds Gym","< 1 year","RENT","27600","VERIFIED - income source","major_purchase","900xx","CA"
"C900008557","10350","10350","60 months","20.62%","277.8","F","F2","miami beach police dept","3 years","RENT","50004","VERIFIED - income source","debt_consolidation","331xx","FL"
"C900000440","5500","5500","36 months","13.98%","187.93","C","C3","kitchen classics llc","10+ years","MORTGAGE","65000","VERIFIED - income source","wedding","078xx","NJ"
"C900009742","3000","3000","36 months","11.11%","98.38","B","B5","nurse on call","2 years","RENT","76000","VERIFIED - income","medical","336xx","FL"
"C900008780","15000","15000","36 months","7.91%","469.43","A","A4","Dorchester Family YMCA","7 years","MORTGAGE","43200","VERIFIED - income source","debt_consolidation","216xx","MD"
"C900009789","6000","6000","36 months","14.79%","207.38","C","C4","walmart","7 years","RENT","36000","VERIFIED - income source","credit_card","950xx","CA"
"C900006409","2800","2800","36 months","10.65%","91.21","B","B2","Thorek Memorial Hospital","10+ years","RENT","15600","VERIFIED - income source","major_purchase","606xx","IL"
"C900008447","7000","7000","36 months","7.51%","217.77","A","A4","Rosenbauer General Safety","2 years","RENT","37000","VERIFIED - income source","car","554xx","MN"
"C900006545","15000","15000","36 months","7.49%","466.53","A","A4","US-Brazil Grocery","10+ years","RENT","40000","not verified","debt_consolidation","111xx","NY"
"C900009899","21250","21250","36 months","13.48%","720.89","C","C3","Powder River Energy","2 years","MORTGAGE","44449.6","not verified","debt_consolidation","827xx","WY"
"C900005774","10000","10000","36 months","11.14%","328.04","B","B1","MIT Lincoln Labs","1 year","RENT","93000","not verified","major_purchase","024xx","MA"
